Data publisher,Dataset,Scientific name,Rank,Author,Specific epithet,Kingdom,Phylum,Class,Order,Family,Genus,Species,GBIF ID,Accepted,Taxonomy tree url,Taxon page url
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Deania,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Centrophoridae,Deania,,11333184,Y,http://data.gbif.org/species/browse/taxon/11333184,http://data.gbif.org/species/11333184
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Echinorhinidae,family,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Echinorhinidae,,,11321855,Y,http://data.gbif.org/species/browse/taxon/11321855,http://data.gbif.org/species/11321855
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Echinorhinus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Echinorhinidae,Echinorhinus,,11415830,Y,http://data.gbif.org/species/browse/taxon/11415830,http://data.gbif.org/species/11415830
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Encheiridiodon,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Centrophoridae,Encheiridiodon,,11415785,N,http://data.gbif.org/species/browse/taxon/11415785,http://data.gbif.org/species/11415785
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Etmopterus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Etmopterus,,11333430,Y,http://data.gbif.org/species/browse/taxon/11333430,http://data.gbif.org/species/11333430
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Euprotomicroides,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Euprotomicroides,,11418361,Y,http://data.gbif.org/species/browse/taxon/11418361,http://data.gbif.org/species/11418361
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Euprotomicrus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Euprotomicrus,,11415874,Y,http://data.gbif.org/species/browse/taxon/11415874,http://data.gbif.org/species/11415874
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Heteroscymnoides,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Heteroscymnoides,,11444993,Y,http://data.gbif.org/species/browse/taxon/11444993,http://data.gbif.org/species/11444993
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Heteroscymnus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Heteroscymnus,,11416025,N,http://data.gbif.org/species/browse/taxon/11416025,http://data.gbif.org/species/11416025
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Isistius,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Isistius,,11415205,Y,http://data.gbif.org/species/browse/taxon/11415205,http://data.gbif.org/species/11415205
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Leiodon,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Leiodon,,11416301,N,http://data.gbif.org/species/browse/taxon/11416301,http://data.gbif.org/species/11416301
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Leius,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Leius,,11446395,N,http://data.gbif.org/species/browse/taxon/11446395,http://data.gbif.org/species/11446395
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Lemurgus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Lemurgus,,11419329,N,http://data.gbif.org/species/browse/taxon/11419329,http://data.gbif.org/species/11419329
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Lepidorhinus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Centrophoridae,Lepidorhinus,,11416360,N,http://data.gbif.org/species/browse/taxon/11416360,http://data.gbif.org/species/11416360
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Lepidorphinus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Centrophoridae,Lepidorphinus,,11419022,N,http://data.gbif.org/species/browse/taxon/11419022,http://data.gbif.org/species/11419022
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Machephilus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Centrophoridae,Machephilus,,11416361,N,http://data.gbif.org/species/browse/taxon/11416361,http://data.gbif.org/species/11416361
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Miroscyllium,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Miroscyllium,,11418088,Y,http://data.gbif.org/species/browse/taxon/11418088,http://data.gbif.org/species/11418088
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Mollisquama,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Mollisquama,,11412442,Y,http://data.gbif.org/species/browse/taxon/11412442,http://data.gbif.org/species/11412442
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Nasisqualus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Centrophoridae,Nasisqualus,,11415818,N,http://data.gbif.org/species/browse/taxon/11415818,http://data.gbif.org/species/11415818
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Oxinotus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Oxinotus,,11451410,N,http://data.gbif.org/species/browse/taxon/11451410,http://data.gbif.org/species/11451410
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Oxynotus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Oxynotus,,11333418,Y,http://data.gbif.org/species/browse/taxon/11333418,http://data.gbif.org/species/11333418
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Paracentroscyllium,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Paracentroscyllium,,11415776,N,http://data.gbif.org/species/browse/taxon/11415776,http://data.gbif.org/species/11415776
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Phaenopogon,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Squalidae,Phaenopogon,,11333506,N,http://data.gbif.org/species/browse/taxon/11333506,http://data.gbif.org/species/11333506
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Proscymnodon,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Proscymnodon,,11413312,N,http://data.gbif.org/species/browse/taxon/11413312,http://data.gbif.org/species/11413312
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Pseudocentrophorus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Centrophoridae,Pseudocentrophorus,,11412427,N,http://data.gbif.org/species/browse/taxon/11412427,http://data.gbif.org/species/11412427
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Pseudoscymnus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Pseudoscymnus,,11415822,N,http://data.gbif.org/species/browse/taxon/11415822,http://data.gbif.org/species/11415822
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Scymnodalatias,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Scymnodalatias,,11412443,Y,http://data.gbif.org/species/browse/taxon/11412443,http://data.gbif.org/species/11412443
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Scymnodon,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Scymnodon,,11416024,Y,http://data.gbif.org/species/browse/taxon/11416024,http://data.gbif.org/species/11416024
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Scymnorhinus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Scymnorhinus,,11415823,N,http://data.gbif.org/species/browse/taxon/11415823,http://data.gbif.org/species/11415823
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Scymnus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Scymnus,,11415184,N,http://data.gbif.org/species/browse/taxon/11415184,http://data.gbif.org/species/11415184
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Somniosus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Somniosus,,11415700,Y,http://data.gbif.org/species/browse/taxon/11415700,http://data.gbif.org/species/11415700
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Spinax,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Squalidae,Spinax,,11412123,N,http://data.gbif.org/species/browse/taxon/11412123,http://data.gbif.org/species/11412123
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Spinax,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Spinax,,11415786,N,http://data.gbif.org/species/browse/taxon/11415786,http://data.gbif.org/species/11415786
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Squalidae,family,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Squalidae,,,11321856,Y,http://data.gbif.org/species/browse/taxon/11321856,http://data.gbif.org/species/11321856
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Squaliformes,order,,,Animalia,Chordata,Elasmobranchii,Squaliformes,,,,11315503,Y,http://data.gbif.org/species/browse/taxon/11315503,http://data.gbif.org/species/11315503
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Squaliolus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Squaliolus,,11416195,Y,http://data.gbif.org/species/browse/taxon/11416195,http://data.gbif.org/species/11416195
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Squalis,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Squalidae,Squalis,,11418297,N,http://data.gbif.org/species/browse/taxon/11418297,http://data.gbif.org/species/11418297
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Squalus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Squalidae,Squalus,,11333912,Y,http://data.gbif.org/species/browse/taxon/11333912,http://data.gbif.org/species/11333912
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Squalus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Squalus,,11415761,N,http://data.gbif.org/species/browse/taxon/11415761,http://data.gbif.org/species/11415761
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Squalus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Echinorhinidae,Squalus,,11415831,N,http://data.gbif.org/species/browse/taxon/11415831,http://data.gbif.org/species/11415831
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Squalus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Centrophoridae,Squalus,,11416359,N,http://data.gbif.org/species/browse/taxon/11416359,http://data.gbif.org/species/11416359
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Trigonognathus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Trigonognathus,,11417270,Y,http://data.gbif.org/species/browse/taxon/11417270,http://data.gbif.org/species/11417270
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Tristius,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Tristius,,11446402,N,http://data.gbif.org/species/browse/taxon/11446402,http://data.gbif.org/species/11446402
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Zameus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Zameus,,11419480,N,http://data.gbif.org/species/browse/taxon/11419480,http://data.gbif.org/species/11419480
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Rhina,genus,,,Animalia,Chordata,Elasmobranchii,Squatiniformes,Squatinidae,Rhina,,11412109,N,http://data.gbif.org/species/browse/taxon/11412109,http://data.gbif.org/species/11412109
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Squalraia,genus,,,Animalia,Chordata,Elasmobranchii,Squatiniformes,Squatinidae,Squalraia,,11416041,N,http://data.gbif.org/species/browse/taxon/11416041,http://data.gbif.org/species/11416041
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Squalus,genus,,,Animalia,Chordata,Elasmobranchii,Squatiniformes,Squatinidae,Squalus,,11416040,N,http://data.gbif.org/species/browse/taxon/11416040,http://data.gbif.org/species/11416040
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Squatina,genus,,,Animalia,Chordata,Elasmobranchii,Squatiniformes,Squatinidae,Squatina,,11333692,Y,http://data.gbif.org/species/browse/taxon/11333692,http://data.gbif.org/species/11333692
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Squatinidae,family,,,Animalia,Chordata,Elasmobranchii,Squatiniformes,Squatinidae,,,11321857,Y,http://data.gbif.org/species/browse/taxon/11321857,http://data.gbif.org/species/11321857
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Squatiniformes,order,,,Animalia,Chordata,Elasmobranchii,Squatiniformes,,,,11315504,Y,http://data.gbif.org/species/browse/taxon/11315504,http://data.gbif.org/species/11315504
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Astrape,genus,,,Animalia,Chordata,Elasmobranchii,Torpediniformes,Narcinidae,Astrape,,11412485,N,http://data.gbif.org/species/browse/taxon/11412485,http://data.gbif.org/species/11412485
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Bengalichthys,genus,,,Animalia,Chordata,Elasmobranchii,Torpediniformes,Narcinidae,Bengalichthys,,11446527,N,http://data.gbif.org/species/browse/taxon/11446527,http://data.gbif.org/species/11446527
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Benthobatis,genus,,,Animalia,Chordata,Elasmobranchii,Torpediniformes,Narcinidae,Benthobatis,,11333707,Y,http://data.gbif.org/species/browse/taxon/11333707,http://data.gbif.org/species/11333707
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Crassinarke,genus,,,Animalia,Chordata,Elasmobranchii,Torpediniformes,Narcinidae,Crassinarke,,11446449,Y,http://data.gbif.org/species/browse/taxon/11446449,http://data.gbif.org/species/11446449
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Diplobatis,genus,,,Animalia,Chordata,Elasmobranchii,Torpediniformes,Narcinidae,Diplobatis,,11333675,Y,http://data.gbif.org/species/browse/taxon/11333675,http://data.gbif.org/species/11333675
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Diplobatus,genus,,,Animalia,Chordata,Elasmobranchii,Torpediniformes,Narcinidae,Diplobatus,,11446550,N,http://data.gbif.org/species/browse/taxon/11446550,http://data.gbif.org/species/11446550
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Discopyge,genus,,,Animalia,Chordata,Elasmobranchii,Torpediniformes,Narcinidae,Discopyge,,11334162,Y,http://data.gbif.org/species/browse/taxon/11334162,http://data.gbif.org/species/11334162
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Heteronarce,genus,,,Animalia,Chordata,Elasmobranchii,Torpediniformes,Narcinidae,Heteronarce,,11333672,Y,http://data.gbif.org/species/browse/taxon/11333672,http://data.gbif.org/species/11333672
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Hypnos,genus,,,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Hypnos,,11418169,Y,http://data.gbif.org/species/browse/taxon/11418169,http://data.gbif.org/species/11418169
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Lophius,genus,,,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Lophius,,11446466,N,http://data.gbif.org/species/browse/taxon/11446466,http://data.gbif.org/species/11446466
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Narcacion,genus,,,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Narcacion,,11411942,N,http://data.gbif.org/species/browse/taxon/11411942,http://data.gbif.org/species/11411942
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Narcine,genus,,,Animalia,Chordata,Elasmobranchii,Torpediniformes,Narcinidae,Narcine,,11333706,Y,http://data.gbif.org/species/browse/taxon/11333706,http://data.gbif.org/species/11333706
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Narcinidae,family,,,Animalia,Chordata,Elasmobranchii,Torpediniformes,Narcinidae,,,11321858,Y,http://data.gbif.org/species/browse/taxon/11321858,http://data.gbif.org/species/11321858
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Narcobatus,genus,,,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Narcobatus,,11418985,N,http://data.gbif.org/species/browse/taxon/11418985,http://data.gbif.org/species/11418985
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Narke,genus,,,Animalia,Chordata,Elasmobranchii,Torpediniformes,Narcinidae,Narke,,11413047,Y,http://data.gbif.org/species/browse/taxon/11413047,http://data.gbif.org/species/11413047
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Notastrape,genus,,,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Notastrape,,11446482,N,http://data.gbif.org/species/browse/taxon/11446482,http://data.gbif.org/species/11446482
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Raja,genus,,,Animalia,Chordata,Elasmobranchii,Torpediniformes,Narcinidae,Raja,,11333705,N,http://data.gbif.org/species/browse/taxon/11333705,http://data.gbif.org/species/11333705
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Raja,genus,,,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Raja,,11363661,N,http://data.gbif.org/species/browse/taxon/11363661,http://data.gbif.org/species/11363661
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Temera,genus,,,Animalia,Chordata,Elasmobranchii,Torpediniformes,Narcinidae,Temera,,11413384,Y,http://data.gbif.org/species/browse/taxon/11413384,http://data.gbif.org/species/11413384
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Tetranarce,genus,,,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Tetranarce,,11417253,N,http://data.gbif.org/species/browse/taxon/11417253,http://data.gbif.org/species/11417253
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Tetronarce,genus,,,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Tetronarce,,11413554,N,http://data.gbif.org/species/browse/taxon/11413554,http://data.gbif.org/species/11413554
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Tetronarcine,genus,,,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Tetronarcine,,11446448,N,http://data.gbif.org/species/browse/taxon/11446448,http://data.gbif.org/species/11446448
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Torpedinidae,family,,,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,,,11321859,Y,http://data.gbif.org/species/browse/taxon/11321859,http://data.gbif.org/species/11321859
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Torpediniformes,order,,,Animalia,Chordata,Elasmobranchii,Torpediniformes,,,,11315505,Y,http://data.gbif.org/species/browse/taxon/11315505,http://data.gbif.org/species/11315505
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Torpedo,genus,,,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,,11333043,Y,http://data.gbif.org/species/browse/taxon/11333043,http://data.gbif.org/species/11333043
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Torpedo,genus,,,Animalia,Chordata,Elasmobranchii,Torpediniformes,Narcinidae,Torpedo,,11363606,N,http://data.gbif.org/species/browse/taxon/11363606,http://data.gbif.org/species/11363606
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Typhlonarke,genus,,,Animalia,Chordata,Elasmobranchii,Torpediniformes,Narcinidae,Typhlonarke,,11413390,Y,http://data.gbif.org/species/browse/taxon/11413390,http://data.gbif.org/species/11413390
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Elasmobranchii,class,,,Animalia,Chordata,Elasmobranchii,,,,,11314395,Y,http://data.gbif.org/species/browse/taxon/11314395,http://data.gbif.org/species/11314395
