Data publisher,Dataset,Scientific name,Rank,Author,Specific epithet,Kingdom,Phylum,Class,Order,Family,Genus,Species,GBIF ID,Accepted,Taxonomy tree url,Taxon page url
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parapristipomoides,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Lutjanidae,Parapristipomoides,,11444990,Y,http://data.gbif.org/species/browse/taxon/11444990,http://data.gbif.org/species/11444990
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Paraprotomyzon,genus,,,Animalia,Chordata,Actinopterygii,Cypriniformes,Balitoridae,Paraprotomyzon,,11412051,Y,http://data.gbif.org/species/browse/taxon/11412051,http://data.gbif.org/species/11412051
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parapsenes,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Nomeidae,Parapsenes,,11363449,Y,http://data.gbif.org/species/browse/taxon/11363449,http://data.gbif.org/species/11363449
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parapsettus,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Ephippidae,Parapsettus,,11417968,Y,http://data.gbif.org/species/browse/taxon/11417968,http://data.gbif.org/species/11417968
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parapseudecheis,genus,,,Animalia,Chordata,Actinopterygii,Siluriformes,Sisoridae,Parapseudecheis,,11414245,N,http://data.gbif.org/species/browse/taxon/11414245,http://data.gbif.org/species/11414245
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parapsilorhynchus,genus,,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Parapsilorhynchus,,11412352,Y,http://data.gbif.org/species/browse/taxon/11412352,http://data.gbif.org/species/11412352
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parapterodoras,genus,,,Animalia,Chordata,Actinopterygii,Siluriformes,Doradidae,Parapterodoras,,11449624,N,http://data.gbif.org/species/browse/taxon/11449624,http://data.gbif.org/species/11449624
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parapterois,genus,,,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Parapterois,,11412274,Y,http://data.gbif.org/species/browse/taxon/11412274,http://data.gbif.org/species/11412274
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parapteronotus,genus,,,Animalia,Chordata,Actinopterygii,Gymnotiformes,Apteronotidae,Parapteronotus,,11419010,Y,http://data.gbif.org/species/browse/taxon/11419010,http://data.gbif.org/species/11419010
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parapterygotrigla,genus,,,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Triglidae,Parapterygotrigla,,11415610,N,http://data.gbif.org/species/browse/taxon/11415610,http://data.gbif.org/species/11415610
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parapuntius,genus,,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Parapuntius,,11413189,N,http://data.gbif.org/species/browse/taxon/11413189,http://data.gbif.org/species/11413189
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Pararasbora,genus,,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pararasbora,,11413811,Y,http://data.gbif.org/species/browse/taxon/11413811,http://data.gbif.org/species/11413811
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Pararectoris,genus,,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pararectoris,,11412337,N,http://data.gbif.org/species/browse/taxon/11412337,http://data.gbif.org/species/11412337
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parargyrops,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Parargyrops,,11451316,Y,http://data.gbif.org/species/browse/taxon/11451316,http://data.gbif.org/species/11451316
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Pararhinichthys,genus,,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pararhinichthys,,11412026,Y,http://data.gbif.org/species/browse/taxon/11412026,http://data.gbif.org/species/11412026
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Pararhodeus,genus,,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Pararhodeus,,11413382,N,http://data.gbif.org/species/browse/taxon/11413382,http://data.gbif.org/species/11413382
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parasalanx,genus,,,Animalia,Chordata,Actinopterygii,Osmeriformes,Salangidae,Parasalanx,,11414964,N,http://data.gbif.org/species/browse/taxon/11414964,http://data.gbif.org/species/11414964
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parasalmo,genus,,,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Parasalmo,,11419207,N,http://data.gbif.org/species/browse/taxon/11419207,http://data.gbif.org/species/11419207
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parascaphirhynchus,genus,,,Animalia,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae,Parascaphirhynchus,,11417363,N,http://data.gbif.org/species/browse/taxon/11417363,http://data.gbif.org/species/11417363
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parasciadonus,genus,,,Animalia,Chordata,Actinopterygii,Ophidiiformes,Aphyonidae,Parasciadonus,,11412777,Y,http://data.gbif.org/species/browse/taxon/11412777,http://data.gbif.org/species/11412777
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parascolopsis,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Nemipteridae,Parascolopsis,,11363608,Y,http://data.gbif.org/species/browse/taxon/11363608,http://data.gbif.org/species/11363608
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parascorpaena,genus,,,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Parascorpaena,,11412541,Y,http://data.gbif.org/species/browse/taxon/11412541,http://data.gbif.org/species/11412541
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parascorpaenodes,genus,,,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Parascorpaenodes,,11334080,N,http://data.gbif.org/species/browse/taxon/11334080,http://data.gbif.org/species/11334080
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parascorpaenoides,genus,,,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Parascorpaenoides,,11418543,N,http://data.gbif.org/species/browse/taxon/11418543,http://data.gbif.org/species/11418543
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parascorpididae,family,,,Animalia,Chordata,Actinopterygii,Perciformes,Parascorpididae,,,11320396,Y,http://data.gbif.org/species/browse/taxon/11320396,http://data.gbif.org/species/11320396
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parascorpis,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Parascorpididae,Parascorpis,,11446515,Y,http://data.gbif.org/species/browse/taxon/11446515,http://data.gbif.org/species/11446515
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parasicydium,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Parasicydium,,11414107,N,http://data.gbif.org/species/browse/taxon/11414107,http://data.gbif.org/species/11414107
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parasikukia,genus,,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Parasikukia,,11419053,Y,http://data.gbif.org/species/browse/taxon/11419053,http://data.gbif.org/species/11419053
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parasilurus,genus,,,Animalia,Chordata,Actinopterygii,Siluriformes,Siluridae,Parasilurus,,11412851,Y,http://data.gbif.org/species/browse/taxon/11412851,http://data.gbif.org/species/11412851
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parasinilabeo,genus,,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Parasinilabeo,,11412334,Y,http://data.gbif.org/species/browse/taxon/11412334,http://data.gbif.org/species/11412334
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parasphaerichthys,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Osphronemidae,Parasphaerichthys,,11415014,Y,http://data.gbif.org/species/browse/taxon/11415014,http://data.gbif.org/species/11415014
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parasphenanthias,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Cepolidae,Parasphenanthias,,11417863,N,http://data.gbif.org/species/browse/taxon/11417863,http://data.gbif.org/species/11417863
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parasphyraenops,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Parasphyraenops,,11418981,Y,http://data.gbif.org/species/browse/taxon/11418981,http://data.gbif.org/species/11418981
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Paraspinibarbus,genus,,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Paraspinibarbus,,11413659,Y,http://data.gbif.org/species/browse/taxon/11413659,http://data.gbif.org/species/11413659
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parasqualidus,genus,,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Parasqualidus,,11417174,Y,http://data.gbif.org/species/browse/taxon/11417174,http://data.gbif.org/species/11417174
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parastathmonotus,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Chaenopsidae,Parastathmonotus,,11417921,N,http://data.gbif.org/species/browse/taxon/11417921,http://data.gbif.org/species/11417921
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parastegophilus,genus,,,Animalia,Chordata,Actinopterygii,Siluriformes,Trichomycteridae,Parastegophilus,,11417771,Y,http://data.gbif.org/species/browse/taxon/11417771,http://data.gbif.org/species/11417771
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parastomias,genus,,,Animalia,Chordata,Actinopterygii,Stomiiformes,Stomiidae,Parastomias,,11414405,N,http://data.gbif.org/species/browse/taxon/11414405,http://data.gbif.org/species/11414405
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parastremma,genus,,,Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Parastremma,,11332856,Y,http://data.gbif.org/species/browse/taxon/11332856,http://data.gbif.org/species/11332856
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parastromaeus,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Parastromaeus,,11413716,N,http://data.gbif.org/species/browse/taxon/11413716,http://data.gbif.org/species/11413716
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parastromateus,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Parastromateus,,11413715,Y,http://data.gbif.org/species/browse/taxon/11413715,http://data.gbif.org/species/11413715
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parasudis,genus,,,Animalia,Chordata,Actinopterygii,Aulopiformes,Chlorophthalmidae,Parasudis,,11413456,Y,http://data.gbif.org/species/browse/taxon/11413456,http://data.gbif.org/species/11413456
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parasyngnathus,genus,,,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Parasyngnathus,,11417208,N,http://data.gbif.org/species/browse/taxon/11417208,http://data.gbif.org/species/11417208
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parataeniophorus,genus,,,Animalia,Chordata,Actinopterygii,Cetomimiformes,Mirapinnidae,Parataeniophorus,,11416377,Y,http://data.gbif.org/species/browse/taxon/11416377,http://data.gbif.org/species/11416377
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parateleopus,genus,,,Animalia,Chordata,Actinopterygii,Ateleopodiformes,Ateleopodidae,Parateleopus,,11333428,Y,http://data.gbif.org/species/browse/taxon/11333428,http://data.gbif.org/species/11333428
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Paratheraps,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Paratheraps,,11413804,N,http://data.gbif.org/species/browse/taxon/11413804,http://data.gbif.org/species/11413804
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Paratherina,genus,,,Animalia,Chordata,Actinopterygii,Atheriniformes,Atherinidae,Paratherina,,11418334,N,http://data.gbif.org/species/browse/taxon/11418334,http://data.gbif.org/species/11418334
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Paratherina,genus,,,Animalia,Chordata,Actinopterygii,Atheriniformes,Telmatherinidae,Paratherina,,11418811,Y,http://data.gbif.org/species/browse/taxon/11418811,http://data.gbif.org/species/11418811
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parathunnus,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Parathunnus,,11363734,N,http://data.gbif.org/species/browse/taxon/11363734,http://data.gbif.org/species/11363734
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Paratilapia,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Paratilapia,,11333993,Y,http://data.gbif.org/species/browse/taxon/11333993,http://data.gbif.org/species/11333993
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parator,genus,,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Parator,,11412664,Y,http://data.gbif.org/species/browse/taxon/11412664,http://data.gbif.org/species/11412664
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Paratrachichthys,genus,,,Animalia,Chordata,Actinopterygii,Beryciformes,Trachichthyidae,Paratrachichthys,,11333965,Y,http://data.gbif.org/species/browse/taxon/11333965,http://data.gbif.org/species/11333965
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Paratractus,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Paratractus,,11333662,N,http://data.gbif.org/species/browse/taxon/11333662,http://data.gbif.org/species/11333662
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Paratriacanthodes,genus,,,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Triacanthodidae,Paratriacanthodes,,11414710,Y,http://data.gbif.org/species/browse/taxon/11414710,http://data.gbif.org/species/11414710
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Paratrigla,genus,,,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Triglidae,Paratrigla,,11413200,N,http://data.gbif.org/species/browse/taxon/11413200,http://data.gbif.org/species/11413200
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Paratrimma,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Paratrimma,,11412774,Y,http://data.gbif.org/species/browse/taxon/11412774,http://data.gbif.org/species/11412774
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Paratylognathus,genus,,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Paratylognathus,,11413277,N,http://data.gbif.org/species/browse/taxon/11413277,http://data.gbif.org/species/11413277
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Paratyntlastes,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Paratyntlastes,,11414664,N,http://data.gbif.org/species/browse/taxon/11414664,http://data.gbif.org/species/11414664
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parauchenipterus,genus,,,Animalia,Chordata,Actinopterygii,Siluriformes,Auchenipteridae,Parauchenipterus,,11333092,Y,http://data.gbif.org/species/browse/taxon/11333092,http://data.gbif.org/species/11333092
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parauchenoglanis,genus,,,Animalia,Chordata,Actinopterygii,Siluriformes,Bagridae,Parauchenoglanis,,11412252,Y,http://data.gbif.org/species/browse/taxon/11412252,http://data.gbif.org/species/11412252
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Paraulopidae,family,,,Animalia,Chordata,Actinopterygii,Aulopiformes,Paraulopidae,,,11320712,Y,http://data.gbif.org/species/browse/taxon/11320712,http://data.gbif.org/species/11320712
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Paraulopus,genus,,,Animalia,Chordata,Actinopterygii,Aulopiformes,Paraulopidae,Paraulopus,,11413680,Y,http://data.gbif.org/species/browse/taxon/11413680,http://data.gbif.org/species/11413680
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Paravandellia,genus,,,Animalia,Chordata,Actinopterygii,Siluriformes,Trichomycteridae,Paravandellia,,11363863,Y,http://data.gbif.org/species/browse/taxon/11363863,http://data.gbif.org/species/11363863
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Paravocettinops,genus,,,Animalia,Chordata,Actinopterygii,Anguilliformes,Nemichthyidae,Paravocettinops,,11417288,N,http://data.gbif.org/species/browse/taxon/11417288,http://data.gbif.org/species/11417288
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parawaous,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Parawaous,,11416015,Y,http://data.gbif.org/species/browse/taxon/11416015,http://data.gbif.org/species/11416015
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Paraxenisthmus,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Xenisthmidae,Paraxenisthmus,,11415272,Y,http://data.gbif.org/species/browse/taxon/11415272,http://data.gbif.org/species/11415272
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Paraxenomystax,genus,,,Animalia,Chordata,Actinopterygii,Anguilliformes,Congridae,Paraxenomystax,,11419267,N,http://data.gbif.org/species/browse/taxon/11419267,http://data.gbif.org/species/11419267
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Paraxocoetus,genus,,,Animalia,Chordata,Actinopterygii,Beloniformes,Exocoetidae,Paraxocoetus,,11413712,N,http://data.gbif.org/species/browse/taxon/11413712,http://data.gbif.org/species/11413712
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parazacco,genus,,,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Parazacco,,11412500,Y,http://data.gbif.org/species/browse/taxon/11412500,http://data.gbif.org/species/11412500
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parazanclistius,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Pentacerotidae,Parazanclistius,,11446513,Y,http://data.gbif.org/species/browse/taxon/11446513,http://data.gbif.org/species/11446513
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parazen,genus,,,Animalia,Chordata,Actinopterygii,Zeiformes,Parazenidae,Parazen,,11451393,Y,http://data.gbif.org/species/browse/taxon/11451393,http://data.gbif.org/species/11451393
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parazenidae,family,,,Animalia,Chordata,Actinopterygii,Zeiformes,Parazenidae,,,11317708,Y,http://data.gbif.org/species/browse/taxon/11317708,http://data.gbif.org/species/11317708
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parazenopsis,genus,,,Animalia,Chordata,Actinopterygii,Zeiformes,Zeidae,Parazenopsis,,11417807,N,http://data.gbif.org/species/browse/taxon/11417807,http://data.gbif.org/species/11417807
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Pardachirus,genus,,,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Soleidae,Pardachirus,,11414134,Y,http://data.gbif.org/species/browse/taxon/11414134,http://data.gbif.org/species/11414134
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Pardiglanis,genus,,,Animalia,Chordata,Actinopterygii,Siluriformes,Bagridae,Pardiglanis,,11445537,Y,http://data.gbif.org/species/browse/taxon/11445537,http://data.gbif.org/species/11445537
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parecbasis,genus,,,Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Parecbasis,,11417817,Y,http://data.gbif.org/species/browse/taxon/11417817,http://data.gbif.org/species/11417817
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parectodus,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Parectodus,,11363556,N,http://data.gbif.org/species/browse/taxon/11363556,http://data.gbif.org/species/11363556
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Pareiodon,genus,,,Animalia,Chordata,Actinopterygii,Siluriformes,Trichomycteridae,Pareiodon,,11417772,Y,http://data.gbif.org/species/browse/taxon/11417772,http://data.gbif.org/species/11417772
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Pareiorhaphis,genus,,,Animalia,Chordata,Actinopterygii,Siluriformes,Loricariidae,Pareiorhaphis,,11363935,Y,http://data.gbif.org/species/browse/taxon/11363935,http://data.gbif.org/species/11363935
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Pareiorhina,genus,,,Animalia,Chordata,Actinopterygii,Siluriformes,Loricariidae,Pareiorhina,,11415235,Y,http://data.gbif.org/species/browse/taxon/11415235,http://data.gbif.org/species/11415235
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parella,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Parella,,11362338,N,http://data.gbif.org/species/browse/taxon/11362338,http://data.gbif.org/species/11362338
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Paremblemaria,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Chaenopsidae,Paremblemaria,,11416638,N,http://data.gbif.org/species/browse/taxon/11416638,http://data.gbif.org/species/11416638
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parenchelyurus,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Parenchelyurus,,11415314,Y,http://data.gbif.org/species/browse/taxon/11415314,http://data.gbif.org/species/11415314
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parepinephelus,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Parepinephelus,,11416434,N,http://data.gbif.org/species/browse/taxon/11416434,http://data.gbif.org/species/11416434
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Pareques,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Pareques,,11412781,Y,http://data.gbif.org/species/browse/taxon/11412781,http://data.gbif.org/species/11412781
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Parequula,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Gerreidae,Parequula,,11416705,Y,http://data.gbif.org/species/browse/taxon/11416705,http://data.gbif.org/species/11416705
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Paretroplus,genus,,,Animalia,Chordata,Actinopterygii,Perciformes,Cichlidae,Paretroplus,,11412999,Y,http://data.gbif.org/species/browse/taxon/11412999,http://data.gbif.org/species/11412999
