Scientific name	Epithet	Kingdom	Phylum	Class	Order	Family	Genus	Species
Ancylopsetta ommata	ommata	Animalia	Chordata	Actinopterygii	Pleuronectiformes	Paralichthyidae	Ancylopsetta	Ancylopsetta ommata
Chilomycterus antillarum	antillarum	Animalia	Chordata	Actinopterygii	Tetraodontiformes	Diodontidae	Chilomycterus	Chilomycterus antillarum
Centropomus								
Caralophia loxochila	loxochila	Animalia	Chordata	Actinopterygii	Anguilliformes	Ophichthidae	Caralophia	Caralophia loxochila
Gambusia								
Fundulus confluentus	confluentus	Animalia	Chordata	Actinopterygii	Cyprinodontiformes	Fundulidae	Fundulus	Fundulus confluentus
Gerres								
Menidia								
Membras martinica vagrans	martinica	Animalia	Chordata	Actinopterygii	Atheriniformes	Atherinopsidae	Membras	
Serranus subligarius	subligarius	Animalia	Chordata	Actinopterygii	Perciformes	Serranidae	Serranus	Serranus subligarius
Chilomycterus schoepfii	schoepfii	Animalia	Chordata	Actinopterygii	Tetraodontiformes	Diodontidae	Chilomycterus	Chilomycterus schoepfii
Lactophrys								
Bathylagus								
Balistes								
Bregmacerotidae								
Diogenichthys								
Ephippididae		Animalia	Chordata	Actinopterygii	Perciformes	Ephippididae		
Gonichthys coccoi	coccoi	Animalia	Chordata	Actinopterygii	Myctophiformes	Myctophidae	Gonichthys	Gonichthys cocco
Grammistidae		Animalia	Chordata	Actinopterygii	Perciformes	Grammistidae		
Micropogonias								
Stenotomus								
Chloroscombrus								
Ichthyococcus								
Pomatomus saltatrix	saltatrix	Animalia	Chordata	Actinopterygii	Perciformes	Pomatomidae	Pomatomus	Pomatomus saltatrix
Rissola marginata	marginata	Animalia	Chordata	Actinopterygii	Ophidiiformes	Ophidiidae	Ophidion	Ophidion marginatum
Rissola		Animalia	Chordata	Actinopterygii	Ophidiiformes	Ophidiidae	Rissola	
Trichiurus								
Callionymus								
Opisthonema								
Symphurus piger	piger	Animalia	Chordata	Actinopterygii	Pleuronectiformes	Cynoglossidae	Symphurus	Symphurus piger
Symphurus civitatus	civitatus	Animalia	Chordata	Actinopterygii	Pleuronectiformes	Cynoglossidae	Symphurus	Symphurus civitatium
Achirus lineatus lineatus	lineatus	Animalia	Chordata	Actinopterygii	Pleuronectiformes	Achiridae	Achirus	
Bodianus pulchellus	pulchellus	Animalia	Chordata	Actinopterygii	Perciformes	Labridae	Bodianus	Bodianus pulchellus
Diplectrum arcuarium	arcuarium	Animalia	Chordata	Actinopterygii	Perciformes	Serranidae	Diplectrum	Diplectrum arcuarium
Echiophis punctifer	punctifer	Animalia	Chordata	Actinopterygii	Anguilliformes	Ophichthidae	Echiophis	Echiophis punctifer
Lonchopisthus lindneri	lindneri	Animalia	Chordata	Actinopterygii	Perciformes	Opistognathidae	Lonchopisthus	Lonchopisthus lindneri
Paracentropristes pomospilus	pomospilus	Animalia	Chordata	Actinopterygii	Perciformes	Serranidae	Paracentropristes	Paracentropristes pomospilus
Pikea mexicanus mexicanus	mexicanus	Animalia	Chordata	Actinopterygii	Perciformes	Serranidae	Pikea	
Peprilus triacanthus	triacanthus	Animalia	Chordata	Actinopterygii	Perciformes	Stromateidae	Peprilus	Peprilus triacanthus
Coelorhynchus coelorhynchus carminatus	coelorhynchus	Animalia	Chordata	Actinopterygii	Gadiformes	Macrouridae	Coelorhynchus	
Equetus umbrosus	umbrosus	Animalia	Chordata	Actinopterygii	Perciformes	Sciaenidae	Pareques	Pareques umbrosus
Argentina								
Eques		Animalia	Chordata	Actinopterygii	Perciformes	Sciaenidae	Eques	
Epinnula magistralis	magistralis	Animalia	Chordata	Actinopterygii	Perciformes	Gempylidae	Epinnula	Epinnula magistralis
Merluccius bilinearis	bilinearis	Animalia	Chordata	Actinopterygii	Gadiformes	Merlucciidae	Merluccius	Merluccius bilinearis
Pristipomoides aquilonarius	aquilonarius	Animalia	Chordata	Actinopterygii	Perciformes	Lutjanidae	Pristipomoides	Pristipomoides aquilonarius
Belone scrutator	scrutator	Animalia	Chordata	Actinopterygii	Beloniformes	Belonidae	Strongylura	Strongylura marina
Blennius multifilis	multifilis	Animalia	Chordata	Actinopterygii	Perciformes	Blenniidae	Hypleurochilus	Hypleurochilus multifilis
Chorinemus lanceolatus	lanceolatus	Animalia	Chordata	Actinopterygii	Perciformes	Carangidae	Chorinemus	Chorinemus lanceolatus
Chloroscombrus caribbaeus	caribbaeus	Animalia	Chordata	Actinopterygii	Perciformes	Carangidae	Chloroscombrus	Chloroscombrus chrysurus
Doliodon carolinus	carolinus	Animalia	Chordata	Actinopterygii	Perciformes	Carangidae	Doliodon	Doliodon carolinus
Eutelichthys multifasciatus	multifasciatus	Animalia	Chordata	Actinopterygii	Scorpaeniformes	Liparidae	Eutelichthys	Eutelichthys multifasciatus
Gobius catulus	catulus	Animalia	Chordata	Actinopterygii	Perciformes	Gobiidae	Gobius	Gobius catulus
Micropogon undulatus	undulatus	Animalia	Chordata	Actinopterygii	Perciformes	Sciaenidae	Micropogonias	Micropogonias undulatus
Neomuraena nigromarginata	nigromarginata	Animalia	Chordata	Actinopterygii	Anguilliformes	Muraenidae	Gymnothorax	Gymnothorax nigromarginatus
Ophidion josephi	josephi	Animalia	Chordata	Actinopterygii	Ophidiiformes	Ophidiidae	Ophidion	Ophidion josephi
Paroncheilus affinis	affinis	Animalia	Chordata	Actinopterygii	Perciformes	Apogonidae	Paroncheilus	Paroncheilus affinis
Pseudomyrophis nimius	nimius	Animalia	Chordata	Actinopterygii	Anguilliformes	Ophichthidae	Pseudomyrophis	Pseudomyrophis nimius
Stellifer xanthurus	xanthurus	Animalia	Chordata	Actinopterygii	Perciformes	Sciaenidae	Stellifer	Stellifer xanthurus
Astronesthes macropogon	macropogon	Animalia	Chordata	Actinopterygii	Stomiiformes	Stomiidae	Astronesthes	Astronesthes macropogon
Prognathodes aya	aya	Animalia	Chordata	Actinopterygii	Perciformes	Chaetodontidae	Prognathodes	Prognathodes aya
Scomber scombrus	scombrus	Animalia	Chordata	Actinopterygii	Perciformes	Scombridae	Scomber	Scomber scombrus
Bregmaceros cantori	cantori	Animalia	Chordata	Actinopterygii	Gadiformes	Bregmacerotidae	Bregmaceros	Bregmaceros cantori
Ancylopsetta quadrocellata	quadrocellata	Animalia	Chordata	Actinopterygii	Pleuronectiformes	Paralichthyidae	Ancylopsetta	Ancylopsetta ommata
Mycteroperca								
Zenopsis ocellatus	ocellatus	Animalia	Chordata	Actinopterygii	Zeiformes	Zeidae	Zenopsis	Zenopsis conchifera
Ariomma melanurum	melanurum	Animalia	Chordata	Actinopterygii	Perciformes	Ariommatidae	Ariomma	Ariomma melanurum
Diplolychnus mononema	mononema	Animalia	Chordata	Actinopterygii	Stomiiformes	Stomiidae	Borostomias	Borostomias mononema
Ruvettus pretiosus	pretiosus	Animalia	Chordata	Actinopterygii	Perciformes	Gempylidae	Ruvettus	Ruvettus pretiosus
Lampanyctus supralateralis	supralateralis	Animalia	Chordata	Actinopterygii	Myctophiformes	Myctophidae	Bolinichthys	Bolinichthys supralateralis
Barbourisia rufa	rufa	Animalia	Chordata	Actinopterygii	Cetomimiformes	Barbourisiidae	Barbourisia	Barbourisia rufa
Zenopsis conchifera	conchifera	Animalia	Chordata	Actinopterygii	Zeiformes	Zeidae	Zenopsis	Zenopsis conchifera
Binghamichthys								
Paraliparis calidus	calidus	Animalia	Chordata	Actinopterygii	Scorpaeniformes	Liparidae	Paraliparis	Paraliparis calidus
Talismania homoptera	homoptera	Animalia	Chordata	Actinopterygii	Osmeriformes	Alepocephalidae	Talismania	Talismania homoptera
Peristidion longispathum	longispathum	Animalia	Chordata	Actinopterygii	Scorpaeniformes	Peristediidae	Peristedion	Peristidion longispathum
Gadomus arcuatus	arcuatus	Animalia	Chordata	Actinopterygii	Gadiformes	Macrouridae	Gadomus	Gadomus arcuatus
Bellottia robusta	robusta	Animalia	Chordata	Actinopterygii	Ophidiiformes	Bythitidae	Bellottia	Bellottia robusta
Nemaclinus atelestos	atelestos	Animalia	Chordata	Actinopterygii	Perciformes	Labrisomidae	Nemaclinus	Nemaclinus atelestos
Lamprogrammus								
Rouleina aequatoris	aequatoris	Animalia	Chordata	Actinopterygii	Osmeriformes	Alepocephalidae	Rouleina	Rouleina aequatoris
Erythrocles monodi	monodi	Animalia	Chordata	Actinopterygii	Perciformes	Emmelichthyidae	Erythrocles	Erythrocles monodi
Gonioplectrus hispanus	hispanus	Animalia	Chordata	Actinopterygii	Perciformes	Serranidae	Gonioplectrus	Gonioplectrus hispanus
Paranthias furcifer	furcifer	Animalia	Chordata	Actinopterygii	Perciformes	Serranidae	Paranthias	Paranthias furcifer
Hoplosthetus		Animalia	Chordata	Actinopterygii	Beryciformes	Trachichthyidae	Hoplosthetus	
Epigonus pectinifer	pectinifer	Animalia	Chordata	Actinopterygii	Perciformes	Epigonidae	Epigonus	Epigonus pectinifer
Poecilopsetta albomarginata	albomarginata	Animalia	Chordata	Actinopterygii	Pleuronectiformes	Pleuronectidae	Poecilopsetta	Poecilopsetta inermis
Argentina georgei	georgei	Animalia	Chordata	Actinopterygii	Osmeriformes	Argentinidae	Argentina	Argentina georgei
Spectrunculus grandis	grandis	Animalia	Chordata	Actinopterygii	Ophidiiformes	Ophidiidae	Spectrunculus	Spectrunculus grandis
Borodinula		Animalia	Chordata	Actinopterygii	Anguilliformes	Nemichthyidae	Borodinula	
Caristius japonicus	japonicus	Animalia	Chordata	Actinopterygii	Perciformes	Caristiidae	Caristius	Caristius japonicus
Eustomias enbarbatus	enbarbatus	Animalia	Chordata	Actinopterygii	Stomiiformes	Stomiidae	Eustomias	Eustomias enbarbatus
Melanostomias tentaculatus	tentaculatus	Animalia	Chordata	Actinopterygii	Stomiiformes	Stomiidae	Melanostomias	Melanostomias tentaculatus
Scopelosaurus mauli	mauli	Animalia	Chordata	Actinopterygii	Aulopiformes	Notosudidae	Scopelosaurus	Scopelosaurus mauli
Scopelosaurus harryi	harryi	Animalia	Chordata	Actinopterygii	Aulopiformes	Notosudidae	Scopelosaurus	Scopelosaurus harryi
Argyropelecus lynchus lynchus	lynchus	Animalia	Chordata	Actinopterygii	Stomiiformes	Sternoptychidae	Argyropelecus	
Eustomias filifer	filifer	Animalia	Chordata	Actinopterygii	Stomiiformes	Stomiidae	Eustomias	Eustomias filifer
Eutaeniophorus festivus	festivus	Animalia	Chordata	Actinopterygii	Cetomimiformes	Mirapinnidae	Eutaeniophorus	Eutaeniophorus festivus
Ilyophis brunneus	brunneus	Animalia	Chordata	Actinopterygii	Anguilliformes	Synaphobranchidae	Ilyophis	Ilyophis brunneus
Monomitopus agassizii	agassizii	Animalia	Chordata	Actinopterygii	Ophidiiformes	Ophidiidae	Monomitopus	Monomitopus agassizii
Nezumia cyrano	cyrano	Animalia	Chordata	Actinopterygii	Gadiformes	Macrouridae	Nezumia	Nezumia cyrano
Ophichthus rex	rex	Animalia	Chordata	Actinopterygii	Anguilliformes	Ophichthidae	Ophichthus	Ophichthus rex
Rouleina								
Zenion leptolepis	leptolepis	Animalia	Chordata	Actinopterygii	Zeiformes	Zenionidae	Zenion	Zenion leptolepis
Bassozetus taenia	taenia	Animalia	Chordata	Actinopterygii	Ophidiiformes	Ophidiidae	Bassozetus	Bassozetus taenia
Bathytroctes microlepis	microlepis	Animalia	Chordata	Actinopterygii	Osmeriformes	Alepocephalidae	Bathytroctes	Bathytroctes microlepis
Gadomus longifilus	longifilus	Animalia	Chordata	Actinopterygii	Gadiformes	Macrouridae	Gadomus	Gadomus longifilus
Penopus macdonaldi	macdonaldi	Animalia	Chordata	Actinopterygii	Ophidiiformes	Ophidiidae	Penopus	Penopus microphthalmus
Microstoma								
Caelorinchus								
Trachichthyidae		Animalia	Chordata	Actinopterygii	Beryciformes	Trachichthyidae	Trachichthyidae	
Chalinura		Animalia	Chordata	Actinopterygii	Gadiformes	Macrouridae	Chalinura	
Dolicholagus longirostris	longirostris	Animalia	Chordata	Actinopterygii	Osmeriformes	Bathylagidae	Dolicholagus	Dolicholagus longirostris
Lestidiops jayakari	jayakari	Animalia	Chordata	Actinopterygii	Aulopiformes	Paralepididae	Lestidiops	Lestidiops jayakari
Cariburus mexicanus	mexicanus	Animalia	Chordata	Actinopterygii	Gadiformes	Macrouridae	Coryphaenoides	Coryphaenoides mexicanus
Halosaurus								
Gonostoma								
Malacosteus								
Polyacanthonotus merretti	merretti	Animalia	Chordata	Actinopterygii	Notacanthiformes	Notacanthidae	Polyacanthonotus	Polyacanthonotus merretti
Anoplogaster cornuta	cornuta	Animalia	Chordata	Actinopterygii	Beryciformes	Anoplogastridae	Anoplogaster	Anoplogaster cornuta
Bathytyphlops sewelli	sewelli	Animalia	Chordata	Actinopterygii	Aulopiformes	Ipnopidae	Bathytyphlops	Bathytyphlops sewelli
Coryphaenoides mediterraneus	mediterraneus	Animalia	Chordata	Actinopterygii	Gadiformes	Macrouridae	Coryphaenoides	Coryphaenoides mediterraneus
Holtbyrnia innesi	innesi	Animalia	Chordata	Actinopterygii	Osmeriformes	Platytroctidae	Holtbyrnia	Holtbyrnia innesi
Porogadus miles	miles	Animalia	Chordata	Actinopterygii	Ophidiiformes	Ophidiidae	Porogadus	Porogadus miles
Synaphobranchus affinis	affinis	Animalia	Chordata	Actinopterygii	Anguilliformes	Synaphobranchidae	Synaphobranchus	Synaphobranchus affinis
Ditropichthys storei	storei	Animalia	Chordata	Actinopterygii	Cetomimiformes	Cetomimidae	Ditropichthys	Ditropichthys storei
Bassogigas gilli	gilli	Animalia	Chordata	Actinopterygii	Ophidiiformes	Ophidiidae	Bassogigas	Bassogigas gillii
Bassozetus								
Eustomias schmidti	schmidti	Animalia	Chordata	Actinopterygii	Stomiiformes	Stomiidae	Eustomias	Eustomias schmidti
Porogadus								
Apogonidae								
Trachipterus jacksonensis	jacksonensis	Animalia	Chordata	Actinopterygii	Lampriformes	Trachipteridae	Trachipterus	Trachipterus jacksonensis
Bathypterois phanex	phanex	Animalia	Chordata	Actinopterygii	Aulopiformes	Ipnopidae	Bathypterois	Bathypterois phanex
Barathrites								
Bathyonus pectoralis	pectoralis	Animalia	Chordata	Actinopterygii	Ophidiiformes	Ophidiidae	Bathyonus	Bathyonus pectoralis
Hygophum taaninga	taaninga	Animalia	Chordata	Actinopterygii	Myctophiformes	Myctophidae	Hygophum	Hygophum taaninga
Stromateus brasiliensis	brasiliensis	Animalia	Chordata	Actinopterygii	Perciformes	Stromateidae	Stromateus	Stromateus brasiliensis
Aldrovandia								
Ataxolepis apus	apus	Animalia	Chordata	Actinopterygii	Cetomimiformes	Megalomycteridae	Ataxolepis	Ataxolepis apus
Bathylaco nigricans	nigricans	Animalia	Chordata	Actinopterygii	Osmeriformes	Alepocephalidae	Bathylaco	Bathylaco nigricans
Cetomimus								
Cetomimus hempeli	hempeli	Animalia	Chordata	Actinopterygii	Cetomimiformes	Cetomimidae	Cetomimus	Cetomimus hempeli
Herwigia kreffti	kreffti	Animalia	Chordata	Actinopterygii	Osmeriformes	Alepocephalidae	Herwigia	Herwigia kreffti
Melamphaes eulepsis	eulepsis	Animalia	Chordata	Actinopterygii	Stephanoberyciformes	Melamphaidae	Melamphaes	Melamphaes eulepsis
Melanonus zugmamayeri	zugmamayeri	Animalia	Chordata	Actinopterygii	Gadiformes	Melanonidae	Melanonus	Melanonus zugmamayeri
Physiculus								
Platytroctidae		Animalia	Chordata	Actinopterygii	Osmeriformes	Platytroctidae	Platytroctidae	
Poromitra								
Scopelengys tristis	tristis	Animalia	Chordata	Actinopterygii	Myctophiformes	Neoscopelidae	Scopelengys	Scopelengys tristis
Searsia koefoedi	koefoedi	Animalia	Chordata	Actinopterygii	Osmeriformes	Platytroctidae	Searsia	Searsia koefoedi
Talismania antillarum	antillarum	Animalia	Chordata	Actinopterygii	Osmeriformes	Alepocephalidae	Talismania	Talismania antillarum
Centrophrynidae								
Aphanopus intermedius	intermedius	Animalia	Chordata	Actinopterygii	Perciformes	Trichiuridae	Aphanopus	Aphanopus intermedius
Bathyclupea								
Bathygadus favosus	favosus	Animalia	Chordata	Actinopterygii	Gadiformes	Macrouridae	Bathygadus	Bathygadus favosus
Beryx								
Dibranchus								
Eustomias achirus	achirus	Animalia	Chordata	Actinopterygii	Stomiiformes	Stomiidae	Eustomias	Eustomias achirus
Eustomias longibarba	longibarba	Animalia	Chordata	Actinopterygii	Stomiiformes	Stomiidae	Eustomias	Eustomias longibarba
Eustomias macrurus	macrurus	Animalia	Chordata	Actinopterygii	Stomiiformes	Stomiidae	Eustomias	Eustomias macrurus
Eustomias macronema	macronema	Animalia	Chordata	Actinopterygii	Stomiiformes	Stomiidae	Eustomias	Eustomias macronema
Eustomias monodactylus	monodactylus	Animalia	Chordata	Actinopterygii	Stomiiformes	Stomiidae	Eustomias	Eustomias monodactylus
Eustomias paucifilis	paucifilis	Animalia	Chordata	Actinopterygii	Stomiiformes	Stomiidae	Eustomias	Eustomias paucifilis
Eustomias triramis	triramis	Animalia	Chordata	Actinopterygii	Stomiiformes	Stomiidae	Eustomias	Eustomias triramis
Hoplostethus occidentalis	occidentalis	Animalia	Chordata	Actinopterygii	Beryciformes	Trachichthyidae	Hoplostethus	Hoplostethus occidentalis
Hymenocephalus gracilis	gracilis	Animalia	Chordata	Actinopterygii	Gadiformes	Macrouridae	Hymenocephalus	Hymenocephalus gracilis
Lampadena								
Malacosteidae		Animalia	Chordata	Actinopterygii	Stomiiformes	Malacosteidae		
Neobythites monocellatus	monocellatus	Animalia	Chordata	Actinopterygii	Ophidiiformes	Ophidiidae	Neobythites	Neobythites monocellatus
Polyipnus								
Triplophos hemingi	hemingi	Animalia	Chordata	Actinopterygii	Stomiiformes	Gonostomatidae	Triplophos	Triplophos hemingi
Cetostoma regani	regani	Animalia	Chordata	Actinopterygii	Cetomimiformes	Cetomimidae	Cetostoma	Cetostoma regani
Vitiaziella cubiceps	cubiceps	Animalia	Chordata	Actinopterygii	Cetomimiformes	Megalomycteridae	Vitiaziella	Vitiaziella cubiceps
Pagrus sedecim	sedecim	Animalia	Chordata	Actinopterygii	Perciformes	Sparidae	Pagrus	Pagrus pagrus
Exechodontes daidaleus	daidaleus	Animalia	Chordata	Actinopterygii	Perciformes	Zoarcidae	Exechodontes	Exechodontes daidaleus
Kathetostoma								
Symphurus minor	minor	Animalia	Chordata	Actinopterygii	Pleuronectiformes	Cynoglossidae	Symphurus	Symphurus minor
Argentina silus	silus	Animalia	Chordata	Actinopterygii	Osmeriformes	Argentinidae	Argentina	Argentina silus
Lepophidium staurophor	staurophor	Animalia	Chordata	Actinopterygii	Ophidiiformes	Ophidiidae	Lepophidium	Lepophidium staurophor
Ophichthus gomesi	gomesi	Animalia	Chordata	Actinopterygii	Anguilliformes	Ophichthidae	Ophichthus	Ophichthus gomesii
Sphoeroides pachygaster	pachygaster	Animalia	Chordata	Actinopterygii	Tetraodontiformes	Tetraodontidae	Sphoeroides	Sphoeroides pachygaster
Syngnathus elucens	elucens	Animalia	Chordata	Actinopterygii	Syngnathiformes	Syngnathidae	Cosmocampus	Cosmocampus elucens
Rypticus arenatus	arenatus	Animalia	Chordata	Actinopterygii	Perciformes	Serranidae	Rypticus	Rypticus arenatus
Ancylopsetta								
Elacatinus horsti	horsti	Animalia	Chordata	Actinopterygii	Perciformes	Gobiidae	Elacatinus	Elacatinus horsti
Etheostoma vitreum	vitreum	Animalia	Chordata	Actinopterygii	Perciformes	Percidae	Etheostoma	Etheostoma vitreum
Etrumeus sadina	sadina	Animalia	Chordata	Actinopterygii	Clupeiformes	Clupeidae	Etrumeus	Etrumeus sadina
Apogon imberbis	imberbis	Animalia	Chordata	Actinopterygii	Perciformes	Apogonidae	Apogon	Apogon imberbis
Syngnathus hildebrandi	hildebrandi	Animalia	Chordata	Actinopterygii	Syngnathiformes	Syngnathidae	Cosmocampus	Cosmocampus hildebrandi
Etrumeus								
Haemulon aurolineatum rimator	aurolineatum	Animalia	Chordata	Actinopterygii	Perciformes	Haemulidae	Haemulon	
Mullidae								
Amia calva	calva	Animalia	Chordata	Actinopterygii	Amiiformes	Amiidae	Amia	Amia calva
Atractosteus spatula	spatula	Animalia	Chordata	Actinopterygii	Lepisosteiformes	Lepisosteidae	Atractosteus	Atractosteus spatula
Clupeidae		Animalia	Chordata	Actinopterygii	Clupeiformes	Clupeidae	Clupeidae	
Ictalurus								
Ictaluridae		Animalia	Chordata	Actinopterygii	Siluriformes	Ictaluridae	Ictaluridae	
Jordanella floridae	floridae	Animalia	Chordata	Actinopterygii	Cyprinodontiformes	Cyprinodontidae	Jordanella	Jordanella floridae
Lepisosteus								
Lepomis								
Lepomis gulosus	gulosus	Animalia	Chordata	Actinopterygii	Perciformes	Centrarchidae	Lepomis	Lepomis gulosus
Lepomis microlophus	microlophus	Animalia	Chordata	Actinopterygii	Perciformes	Centrarchidae	Lepomis	Lepomis microlophus
Micropterus salmoides	salmoides	Animalia	Chordata	Actinopterygii	Perciformes	Centrarchidae	Micropterus	Micropterus salmoides
Astroscopus y-graecum	y-graecum	Animalia	Chordata	Actinopterygii	Perciformes	Uranoscopidae	Astroscopus	Astroscopus y-graecum
Apogon pigmentarius	pigmentarius	Animalia	Chordata	Actinopterygii	Perciformes	Apogonidae	Phaeoptyx	Phaeoptyx pigmentaria
Prionotus scictulus	scictulus	Animalia	Chordata	Actinopterygii	Scorpaeniformes	Triglidae		Prionotus scictulus
