Scientific name	Epithet	Kingdom	Phylum	Class	Order	Family	Genus	Species
Balcis tenua	tenua	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Eulimidae	Balcis	Balcis tenua
Barbatia uxorispalmeri	uxorispalmeri	Animalia	Mollusca	Bivalvia	Arcoida	Arcidae	Barbatia	Barbatia uxorispalmeri
Bellifusus deatsvillensis	deatsvillensis	Animalia	Mollusca	Gastropoda	Neogastropoda	Fasciolariidae	Bellifusus	Bellifusus deatsvillensis
Belosaepia ungulata	ungulata	Animalia	Mollusca	Cephalopoda	Belosepiida	Belosaepiidae	Belosaepia	Belosaepia ungulata
Bonellitia parilis	parilis	Animalia	Mollusca	Gastropoda	Neogastropoda	Cancellariidae	Bonellitia	Bonellitia parilis
Botula conchafodentis	conchafodentis	Animalia	Platyhelminthes	Trematoda	Echinostomida	Botulidae	Botula	Botula conchafodentis
Brauzaia melrosensis	melrosensis	Unknown					Brauzaia	Brauzaia melrosensis
Brazosiella kokeni	kokeni	Animalia	Chordata	Actinopterygii	Beryciformes	Monocentridae	Brazosiella	Brazosiella kokeni
Brazosiella moselevi	moselevi	Animalia	Chordata	Actinopterygii	Beryciformes	Monocentridae	Brazosiella	Brazosiella moselevi
Buccitriton texanum	texanum	Animalia	Mollusca	Gastropoda	Neogastropoda	Buccinidae	Buccitriton	Buccitriton texanum
Buccitriton sagenum	sagenum	Animalia	Mollusca	Gastropoda	Neogastropoda	Buccinidae	Buccitriton	Buccitriton sagenum
Bullata semen	semen	Animalia	Mollusca	Gastropoda	Neogastropoda	Marginellidae	Bullata	Bullata semen
Bullata semenoides	semenoides	Animalia	Mollusca	Gastropoda	Neogastropoda	Marginellidae	Bullata	Bullata semenoides
Cadulus palmerae	palmerae	Animalia	Mollusca	Scaphopoda	Gadilida	Gadilidae	Cadulus	Cadulus palmerae
Calappilia diglypta	diglypta	Animalia	Arthropoda	Malacostraca	Decapoda	Calappidae	Calappilia	Calappilia diglypta
Callianassa brazoensis	brazoensis	Animalia	Arthropoda	Malacostraca	Decapoda	Callianassidae	Callianassa	Callianassa brazoensis
Calorhadia compsa	compsa	Animalia	Mollusca	Bivalvia	Nuculoida	Nuculanidae	Calorhadia	Calorhadia compsa
Calorhadia evanescentior	evanescentior	Animalia	Mollusca	Bivalvia	Nuculoida	Nuculanidae	Litorhadia	Calorhadia evanescentior
Calorhadia petropolitana	petropolitana	Animalia	Mollusca	Bivalvia	Nuculoida	Nuculanidae	Litorhadia	Calorhadia petropolitana
Calyptraphorus aldrichi	aldrichi	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Strombidae	Calyptraphorus	Calyptraphorus aldrichi
Camptonectes bubonis	bubonis	Animalia	Mollusca	Bivalvia	Ostreoida	Pectinidae	Camptonectes	Camptonectes bubonis
Caryocorbula deusseni	deusseni	Animalia	Mollusca	Bivalvia	Myoida	Corbulidae	Caryocorbula	Caryocorbula deusseni
Caryocorbula coloradoensis	coloradoensis	Animalia	Mollusca	Bivalvia	Myoida	Corbulidae	Caryocorbula	Caryocorbula coloradoensis
Cerithioderma primum	primum	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Capulidae	Cerithioderma	Cerithioderma primum
Cirsotrema nassulum	nassulum	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Epitoniidae	Cirsotrema	Cirsotrema nassulum
Cochlespira engonata	engonata	Animalia	Mollusca	Gastropoda	Neogastropoda	Turridae	Cochlespira	Cochlespira engonata
Cochlespirella nana	nana	Animalia	Mollusca	Gastropoda	Neogastropoda		Cochlespirella	Cochlespirella nana
Cocklespira engonata	engonata	Animalia	Mollusca	Gastropoda	Neogastropoda	Turridae	Cocklespira	Cocklespira engonata
Conomitra texana	texana	Animalia	Mollusca	Gastropoda	Neogastropoda	Volutomitridae	Conomitra	Conomitra texana
Conus sauridens	sauridens	Animalia	Mollusca	Gastropoda	Neogastropoda	Conidae	Conus	Conus sauridens
Coronia childreni	childreni	Animalia	Mollusca	Gastropoda	Neogastropoda	Muricidae	Coronia	Coronia childreni
Coronia genitiva	genitiva	Animalia	Mollusca	Gastropoda	Neogastropoda	Muricidae	Coronia	Coronia genitiva
Corvina intermedia	intermedia	Plantae	Magnoliophyta	Magnoliopsida	Capparales	Brassicaceae	Corvina	Corvina intermedia
Crassatella vadosa	vadosa	Animalia	Mollusca	Bivalvia	Veneroida	Crassatellidae	Crassatella	Crassatella vadosa
Crassostrea frionis	frionis	Animalia	Mollusca	Bivalvia	Ostreoida	Ostreidae	Crassostrea	Crassostrea frionis
Crenella elegantula	elegantula	Animalia	Mollusca	Bivalvia	Mytiloida	Mytilidae	Crenella	Crenella elegantula
Crenella serica	serica	Animalia	Mollusca	Bivalvia	Mytiloida	Mytilidae	Crenella	Crenella serica
Cubitostrea smithvillensis	smithvillensis	Animalia	Mollusca	Bivalvia	Ostreoida	Ostreidae	Cubitostrea	Cubitostrea smithvillensis
Cubitostrea tecticosta	tecticosta	Animalia	Mollusca	Bivalvia	Ostreoida	Ostreidae	Ambigostrea	Cubitostrea tecticosta
Cubitostrea petropolitana	petropolitana	Animalia	Mollusca	Bivalvia	Ostreoida	Ostreidae	Cubitostrea	Cubitostrea petropolitana
Cyclostremiscus exacuus	exacuus	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Vitrinellidae	Cyclostremiscus	Cyclostremiscus exacuus
Cymbophora berryi	berryi	Animalia	Mollusca	Bivalvia	Veneroida	Mactridae	Cymbophora	Cymbophora berryi
Cynarctoides acridens	acridens	Animalia	Chordata	Mammalia	Carnivora	Canidae	Cynarctoides	Cynarctoides acridens
Euspira rectilabrum	rectilabrum	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Naticidae	Euspira	Euspira rectilabrum
Euspira marylandica	marylandica	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Naticidae	Euspira	Euspira marylandica
Exogyra costata	costata	Animalia	Mollusca	Bivalvia	Ostreoida	Gryphaeidae	Exogyra	Exogyra costata
Exilia pergracilis	pergracilis	Animalia	Arthropoda	Insecta	Coleoptera	Cerambycidae	Exilia	Exilia pergracilis
Exogyra cancellata	cancellata	Animalia	Mollusca	Bivalvia	Ostreoida	Gryphaeidae	Exogyra	Exogyra cancellata
Ficopsis texana	texana	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Ficidae	Ficopsis	Ficopsis texana
Ficopsis penita	penita	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Ficidae	Ficopsis	Ficopsis penita
Fibularia texana	texana	Animalia	Porifera	Demospongiae	Poecilosclerida	Desmacididae	Fibularia	Fibularia texana
Floridatragulus nanus	nanus	Animalia	Chordata	Mammalia	Artiodactyla	Camelidae	Floridatragulus	Floridatragulus nanus
Fossorcastor fossor	fossor	Animalia	Chordata	Mammalia	Rodentia	Castoridae	Fossorcastor	Fossorcastor fossor
Fulgerca attenuata	attenuata	Animalia	Mollusca	Gastropoda	Neogastropoda		Fulgerca	Fulgerca attenuata
Fusimitra polita	polita	Animalia	Mollusca	Gastropoda	Neogastropoda	Mitridae	Fusimitra	Fusimitra polita
Galeocerdo latidens	latidens	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Galeocerdo	Galeocerdo latidens
Glycymeris petropolitana	petropolitana	Animalia	Mollusca	Bivalvia	Arcoida	Glycymerididae	Glycymeris	Glycymeris petropolitana
Glyptotoma crassiplicata	crassiplicata	Animalia	Mollusca	Gastropoda	Neogastropoda	Turridae	Glyptotoma	Glyptotoma crassiplicata
Glyptotoma conradiana	conradiana	Animalia	Mollusca	Gastropoda	Neogastropoda	Turridae	Glyptotoma	Glyptotoma conradiana
Gomphotherium obscurum	obscurum	Animalia	Chordata	Mammalia	Proboscidea	Gomphotheriidae	Gomphotherium	Gomphotherium obscurum
Gorgonid banmiti	banmiti	Unknown					Gorgonid	Gorgonid banmiti
Granocardium lowei	lowei	Animalia	Mollusca	Bivalvia	Veneroida	Cardiidae	Granocardium	Granocardium lowei
Hastula houstonia	houstonia	Animalia	Mollusca	Gastropoda	Neogastropoda	Terebridae	Hastula	Hastula houstonia
Hastula venusta	venusta	Animalia	Mollusca	Gastropoda	Neogastropoda	Terebridae	Hastula	Hastula venusta
Harpactocarcinus americanus	americanus	Animalia	Arthropoda	Malacostraca	Decapoda		Harpactocarcinus	Harpactocarcinus americanus
Harpactocarcinus rathbunnae	rathbunnae	Animalia	Arthropoda	Malacostraca	Decapoda		Harpactocarcinus	Harpactocarcinus rathbunnae
Holoporella granulosa	granulosa	Animalia	Ectoprocta	Gymnolaemata	Cheilostomata	Celleporariidae	Holoporella	Holoporella granulosa
Jefitchia copelandi	copelandi	Animalia	Chordata	Actinopterygii	Perciformes	Sciaenidae	Jefitchia	Jefitchia copelandi
Katherinella smithvillensis	smithvillensis	Animalia	Mollusca	Bivalvia	Veneroida	Veneridae	Katherinella	Katherinella smithvillensis
Latirus moorei	moorei	Animalia	Mollusca	Gastropoda	Neogastropoda	Fasciolariidae	Latirus	Latirus moorei
Laxispira monilifera	monilifera	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Turritellidae	Laxispira	Laxispira monilifera
Levifusus mortoniopsis	mortoniopsis	Animalia	Mollusca	Gastropoda	Neogastropoda	Buccinidae	Levifusus	Levifusus mortoniopsis
Levifusus irrasus	irrasus	Animalia	Mollusca	Gastropoda	Neogastropoda	Buccinidae	Levifusus	Levifusus irrasus
Levifusus dalei	dalei	Animalia	Mollusca	Gastropoda	Neogastropoda	Buccinidae	Levifusus	Levifusus dalei
Levifusus mortonopsis	mortonopsis	Animalia	Mollusca	Gastropoda	Neogastropoda	Buccinidae	Levifusus	Levifusus mortonopsis
Lima pelagica	pelagica	Animalia	Mollusca	Bivalvia	Limoida	Limidae	Lima	Lima pelagica
Lima petropolitana	petropolitana	Animalia	Mollusca	Bivalvia	Limoida	Limidae	Lima	Lima petropolitana
Linearia metastriata	metastriata	Animalia	Mollusca	Bivalvia	Veneroida	Tellinidae	Linearis	Linearia metastriata
Littorina eofasciata	eofasciata	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Littorinidae	Littorina	Littorina eofasciata
Lunulites ligulata	ligulata	Animalia	Ectoprocta	Gymnolaemata	Cheilostomata	Lunulariidae	Lunulites	Lunulites ligulata
Lyrosurcula gibbera	gibbera	Animalia	Mollusca	Gastropoda	Neogastropoda	Turridae	Lyrosurcula	Lyrosurcula gibbera
Malletia longfrons	longfrons	Animalia	Mollusca	Bivalvia	Nuculoida	Malletiidae	Malletia	Malletia longfrons
Margaritella pumila	pumila	Animalia	Porifera	Hexactinellida	Hexactinosida	Dactylocalycidae	Margaritella	Margaritella pumila
Mathilda claibornensis	claibornensis	Animalia	Mollusca	Gastropoda	Heterostropha	Mathildidae	Mathilda	Mathilda claibornensis
Mathilda iugum	iugum	Animalia	Mollusca	Gastropoda	Heterostropha	Mathildidae	Mathilda	Mathilda iugum
Mesalia claibornensis	claibornensis	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Turritellidae	Mesalia	Mesalia claibornensis
Metula elongatoides	elongatoides	Animalia	Mollusca	Gastropoda	Neogastropoda	Buccinidae	Metula	Metula elongatoides
Microdrillia aldrichella	aldrichella	Animalia	Mollusca	Gastropoda	Neogastropoda	Turridae	Microdrillia	Microdrillia aldrichella
Striatolamia macrota	macrota	Animalia	Chordata	Elasmobranchii	Lamniformes	Odontaspididae	Striatolamia	Striatolamia macrota
Neochrysocharis formosa	formosa	Animalia	Arthropoda	Insecta	Hymenoptera	Entedoninae	Neochrysocharis	Neochrysocharis formosa
Chlamytherium septentrionalis	septentrionalis	Animalia	Chordata	Mammalia	Cingulata	Pampatheriidae	Chlamytherium	Chlamytherium septentrionalis
Diceratherium annectens	annectens	Animalia	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Diceratherium	Diceratherium annectens
Endopachys maclurii	maclurii	Animalia	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	Endopachys	Endopachys maclurii
Elephas columbi	columbi	Animalia	Chordata	Mammalia	Proboscidea	Elephantidae	Elephas	Elephas columbi
Elephas imperator	imperator	Animalia	Chordata	Mammalia	Proboscidea	Elephantidae	Elephas	Elephas imperator
Equus complicatus	complicatus	Animalia	Chordata	Mammalia	Perissodactyla	Equidae	Equus	Equus complicatus
Mastodon americanus	americanus	Animalia	Chordata	Mammalia	Proboscidea	Mammutidae	Mastodon	Mastodon americanus
Natica semilunata	semilunata	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Naticidae	Natica	Natica semilunata
Platytrochus stokesi	stokesi	Animalia	Cnidaria	Anthozoa	Scleractinia	Turbinoliidae	Platytrochus	Platytrochus stokesi
Plicatula filamentosa	filamentosa	Animalia	Mollusca	Bivalvia	Ostreoida	Plicatulidae	Plicatula	Plicatula filamentosa
Pseudoliva scalina	scalina	Animalia	Mollusca	Gastropoda	Neogastropoda	Olividae	Pseudoliva	Pseudoliva scalina
Pseudoliva vetusta	vetusta	Animalia	Mollusca	Gastropoda	Neogastropoda	Olividae	Pseudoliva	Pseudoliva vetusta
Turbinolia pharetra	pharetra	Animalia	Cnidaria	Anthozoa	Scleractinia	Turbinoliidae	Turbinolia	Turbinolia pharetra
Venericardia planicosta	planicosta	Animalia	Mollusca	Bivalvia	Veneroida	Carditidae	Venericardia	Venericardia planicosta
Murex vanuxemi	vanuxemi	Animalia	Mollusca	Gastropoda	Neogastropoda	Muricidae	Murex	Murex vanuxemi
Natica reversa	reversa	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Naticidae	Natica	Natica reversa
Negaprion gibbesi	gibbesi	Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Carcharhinidae	Negaprion	Negaprion gibbesi
Nemodon eufaulensis	eufaulensis	Animalia	Mollusca	Bivalvia	Arcoida	Parallelodontidae	Nemodon	Nemodon eufaulensis
Lema trilinea	trilinea	Animalia	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Lema	Lema trilinea
Nexuotapirus marslandensis	marslandensis	Animalia	Chordata	Mammalia	Perissodactyla	Tapiridae	Nexuotapirus	Nexuotapirus marslandensis
Notocorbula texana	texana	Animalia	Mollusca	Bivalvia	Myoida	Corbulidae	Corbula	Notocorbula texana
Norrisia micromphala	micromphala	Animalia	Mollusca	Gastropoda	Archaeogastropoda	Trochidae	Norrisia	Norrisia micromphala
Nothokemas hidalgensis	hidalgensis	Animalia	Chordata	Mammalia	Artiodactyla	Camelidae	Nothokemas	Nothokemas hidalgensis
Nucula mauricensis	mauricensis	Animalia	Mollusca	Bivalvia	Nuculoida	Nuculidae	Nucula	Nucula mauricensis
Nucula mediavia	mediavia	Animalia	Mollusca	Bivalvia	Nuculoida	Nuculidae	Nucula	Nucula mediavia
Nuclidae mauricensis	mauricensis	Animalia	Mollusca	Bivalvia	Nuculoida	Nuculidae	Nucula	Nuclidae mauricensis
Nuculana smithvillensis	smithvillensis	Animalia	Mollusca	Bivalvia	Nuculoida	Nuculanidae	Nuculana	Nuculana smithvillensis
Nuculana corpulentoides	corpulentoides	Animalia	Mollusca	Bivalvia	Nuculoida	Nuculanidae	Nuculana	Nuculana corpulentoides
Nuculana whitfieldi	whitfieldi	Animalia	Mollusca	Bivalvia	Nuculoida	Nuculanidae	Nuculana	Nuculana whitfieldi
Nuculana trivitate	trivitate	Animalia	Mollusca	Bivalvia	Nuculoida	Nuculanidae	Nuculana	Nuculana trivitate
Nuculana turgeo	turgeo	Animalia	Mollusca	Bivalvia	Nuculoida	Nuculanidae	Nuculana	Nuculana turgeo
Nymphalucina linearea	linearea	Animalia	Mollusca	Bivalvia	Veneroida	Lucinidae	Nymphalucina	Nymphalucina linearea
Orthosurcula adeona	adeona	Animalia	Mollusca	Gastropoda	Neogastropoda	Turridae	Orthosurcula	Orthosurcula adeona
Orthoyoldia petropolitana	petropolitana	Animalia	Mollusca	Bivalvia	Nuculoida	Nuculanidae	Orthoyoldia	Orthoyoldia petropolitana
Otionella tuberosa	tuberosa	Animalia	Ectoprocta	Gymnolaemata	Cheilostomata	Otionellidae	Otionella	Otionella tuberosa
Otostomia melanella	melanella	Unknown					Otostomia	Otostomia melanella
Otostomia trapaquara	trapaquara	Unknown					Otostomia	Otostomia trapaquara
Pachecoa sabinica	sabinica	Animalia	Mollusca	Bivalvia	Arcoida	Noetiidae	Pachecoa	Pachecoa sabinica
Pachecoa pulcra	pulcra	Animalia	Mollusca	Bivalvia	Arcoida	Noetiidae	Pachecoa	Pachecoa pulcra
Pachecoa pulchra	pulchra	Animalia	Mollusca	Bivalvia	Arcoida	Noetiidae	Pachecoa	Pachecoa pulchra
Parbatmya brazosensis	brazosensis	Animalia	Chordata	Actinopterygii	Anguilliformes	Congridae	Parbatmya	Parbatmya brazosensis
Petauristodon jamesi	jamesi	Animalia	Chordata	Mammalia	Rodentia	Petauristidae	Sciuropterus	Petauristodon jamesi
Petauristodon minimus	minimus	Animalia	Chordata	Mammalia	Rodentia	Petauristidae	Sciuropterus	Petauristodon minimus
Phlaocyon minor	minor	Animalia	Chordata	Mammalia	Carnivora	Canidae	Phlaocyon	Phlaocyon minor
Pholadomya petropolitana	petropolitana	Animalia	Mollusca	Bivalvia	Pholadomyoida	Pholadomyidae	Pholadomya	Pholadomya petropolitana
Pitar petropolitanus	petropolitanus	Animalia	Mollusca	Bivalvia	Veneroida	Veneridae	Pitar	Pitar petropolitanus
Pitar texibrazus	texibrazus	Animalia	Mollusca	Bivalvia	Veneroida	Veneridae	Pitar	Pitar texibrazus
Pleurostoma adolescens	adolescens	Animalia	Porifera	Hexactinellida	Hexactinosa		Pleurostoma	Pleurostoma adolescens
Pliciscala albitesta	albitesta	Animalia	Mollusca	Gastropoda	Neotaenioglossa		Pliciscala	Pliciscala albitesta
Polinices aratus	aratus	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Naticidae	Polinices	Polinices aratus
Preophidion petropolis	petropolis	Animalia	Chordata	Actinopterygii	Ophidiiformes	Ophidiidae	Preophidion	Preophidion petropolis
Protohippus vetus	vetus	Animalia	Chordata	Mammalia	Perissodactyla	Equidae	Protohippus	Protohippus vetus
Protosurcula gabbi	gabbi	Animalia	Mollusca	Gastropoda	Neogastropoda	Turridae	Protosurcula	Protosurcula gabbi
Protosurcula gabbii	gabbii	Animalia	Mollusca	Gastropoda	Neogastropoda	Turridae	Protosurcula	Protosurcula gabbii
Pseudopalaeocastor barbouri	barbouri	Animalia	Chordata	Mammalia	Rodentia	Castoridae	Pseudopalaeocastor	Pseudopalaeocastor barbouri
Pteropsella praelapidosa	praelapidosa	Animalia	Mollusca	Bivalvia	Veneroida	Mactridae	Pteropsella	Pteropsella praelapidosa
Pteropsella praelapidosus	praelapidosus	Animalia	Mollusca	Bivalvia	Veneroida	Mactridae	Pteropsella	Pteropsella praelapidosus
Pycnodonte mutabilis	mutabilis	Animalia	Mollusca	Bivalvia	Ostreoida	Gryphaeidae	Pycnodonte	Pycnodonte mutabilis
Pyramidella propeacicula	propeacicula	Animalia	Mollusca	Gastropoda	Heterostropha	Pyramidellidae	Pyramidella	Pyramidella propeacicula
Pyramidella dalli	dalli	Animalia	Mollusca	Gastropoda	Heterostropha	Pyramidellidae	Pyramidella	Pyramidella dalli
Pyramimitra terebraeformis	terebraeformis	Animalia	Mollusca	Gastropoda	Neogastropoda		Pyramimitra	Pyramimitra terebraeformis
Pyramidella bastropensis	bastropensis	Animalia	Mollusca	Gastropoda	Heterostropha	Pyramidellidae	Pyramidella	Pyramidella bastropensis
Retusa galba	galba	Animalia	Mollusca	Gastropoda	Cephalaspidea	Retusidae	Retusa	Retusa galba
Retusa kellogii	kellogii	Animalia	Mollusca	Gastropoda	Cephalaspidea	Retusidae	Retusa	Retusa kellogii
Retusa notata	notata	Animalia	Mollusca	Gastropoda	Cephalaspidea	Retusidae	Retusa	Retusa notata
Rhizorus loisae	loisae	Animalia	Mollusca	Gastropoda	Cephalaspidea	Retusidae	Rhizorus	Rhizorus loisae
Ringicula pulchella	pulchella	Animalia	Mollusca	Gastropoda	Cephalaspidea	Ringiculidae	Ringicula	Ringicula pulchella
Ringicula trapequara	trapequara	Animalia	Mollusca	Gastropoda	Cephalaspidea	Ringiculidae	Ringicula	Ringicula trapequara
Serpulorbis multiclavus	multiclavus	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Vermetidae	Serpulorbis	Serpulorbis multiclavus
Signata stenzeli	stenzeli	Animalia	Chordata	Actinopterygii	Ophidiiformes	Ophidiidae	Signata	Signata stenzeli
Sinum bilix	bilix	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Naticidae	Sinum	Sinum bilix
Siphonalia newtonensis	newtonensis	Animalia	Mollusca	Gastropoda	Neogastropoda	Buccinulidae	Siphonalia	Siphonalia newtonensis
Skena pignus	pignus	Animalia	Mollusca	Gastropoda	Archaeogastropoda		Skena	Skena pignus
Spirorbis leptostoma	leptostoma	Animalia	Annelida	Polychaeta	Canalipalpata	Serpulidae	Spirorbis	Spirorbis leptostoma
Strepsidura contorea	contorea	Animalia	Mollusca	Gastropoda	Neogastropoda	Buccinidae	Strepsidura	Strepsidura contorea
Striarca webbervillensis	webbervillensis	Animalia	Mollusca	Bivalvia	Arcoida	Noetiidae	Striarca	Striarca webbervillensis
Surculoma falsabenes	falsabenes	Animalia	Mollusca	Gastropoda	Neogastropoda		Surculoma	Surculoma falsabenes
Syncyclonema simplicius	simplicius	Animalia	Mollusca	Bivalvia	Ostreoida	Entoliidae	Syncyclonema	Syncyclonema simplicius
Syncyclonema kingi	kingi	Animalia	Mollusca	Bivalvia	Ostreoida	Entoliidae	Syncyclonema	Syncyclonema kingi
Tellina mooreana	mooreana	Animalia	Mollusca	Bivalvia	Veneroida	Tellinidae	Tellina	Tellina mooreana
Tellina petropolitana	petropolitana	Animalia	Mollusca	Bivalvia	Veneroida	Tellinidae	Moerella	Tellina petropolitana
Tellinimera buboana	buboana	Animalia	Mollusca	Bivalvia	Veneroida	Tellinidae	Tellinimera	Tellinimera buboana
Terebra texagyra	texagyra	Animalia	Mollusca	Gastropoda	Neogastropoda	Terebridae	Terebra	Terebra texagyra
Terebrifusus multiplicatus	multiplicatus	Animalia	Mollusca	Gastropoda	Neogastropoda	Buccinidae	Terebrifusus	Terebrifusus multiplicatus
Tiburnus texanus	texanus	Animalia	Mollusca	Gastropoda	Archaeogastropoda	Solariellidae	Tiburnus	Tiburnus texanus
Trigonostoma gemmatum	gemmatum	Animalia	Mollusca	Gastropoda	Neogastropoda	Cancellariidae	Trigonostoma	Trigonostoma gemmatum
Trigonostoma babylonicum	babylonicum	Animalia	Mollusca	Gastropoda	Neogastropoda	Cancellariidae	Trigonostoma	Trigonostoma babylonicum
Trigonostoma penrosei	penrosei	Animalia	Mollusca	Gastropoda	Neogastropoda	Cancellariidae	Trigonostoma	Trigonostoma penrosei
Trigonostoma penrosii	penrosii	Animalia	Mollusca	Gastropoda	Neogastropoda	Cancellariidae	Trigonostoma	Trigonostoma penrosii
Tripia anteatripla	anteatripla	Animalia	Mollusca	Gastropoda	Neogastropoda		Tripia	Tripia anteatripla
Trochopora bouei	bouei	Animalia	Ectoprocta	Gymnolaemata	Cheilostomata		Trochopora	Trochopora bouei
Trochopora truncata	truncata	Animalia	Ectoprocta	Gymnolaemata	Cheilostomata		Trochopora	Trochopora truncata
Trypanotoma longispira	longispira	Animalia	Mollusca	Gastropoda	Neogastropoda	Drilliidae	Trypanotoma	Trypanotoma longispira
Tropisurcula crenula	crenula	Animalia	Mollusca	Gastropoda	Neogastropoda		Tropisurcula	Tropisurcula crenula
Trypanotopsis texana	texana	Animalia	Mollusca	Gastropoda	Neogastropoda		Trypanotopsis	Trypanotopsis texana
Tropisurcula grandis	grandis	Animalia	Mollusca	Gastropoda	Neogastropoda		Tropisurcula	Tropisurcula grandis
Turricula plenta	plenta	Animalia	Mollusca			Turriculinae	Turricula	Turricula plenta
Turritella bilira	bilira	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Turritellidae	Turritella	Turritella bilira
